filename,UIQM,UCIQE
1957.png,0.0007453679572790861,0.285347580909729
195_img_.png,0.0016543897800147533,0.1861550211906433
196_img_.png,0.0022987844422459602,0.28181445598602295
197_img_.png,0.0034389495849609375,0.3392137289047241
198_img_.png,0.0020272103138267994,0.24648311734199524
199_img_.png,0.0018817353993654251,0.2643367052078247
19_img_.png,0.0017883928958326578,0.44681674242019653
20.png,0.0012145261280238628,0.3434824049472809
200_img_.png,0.0047446489334106445,0.40262115001678467
201_img_.png,0.003038295079022646,0.3360128402709961
202_img_.png,0.001717845443636179,0.30272743105888367
203_img_.png,0.0007308589993044734,0.399066686630249
204_img_.png,0.0014791169669479132,0.353990375995636
205_img_.png,0.0012644152157008648,0.11361190676689148
206_img_.png,0.0022622093092650175,0.30368056893348694
207_img_.png,0.00219671125523746,0.2797522246837616
208_img_.png,0.0007386482320725918,0.21944710612297058
209_img_.png,0.0019953600130975246,0.213679701089859
210_img_.png,0.0018916153348982334,0.24020349979400635
211_img_.png,0.002430626191198826,0.2927592992782593
212_img_.png,0.0025694374926388264,0.3031090795993805
213_img_.png,0.0016000729519873857,0.15862177312374115
214_img_.png,0.001617505680769682,0.1427023559808731
215_img_.png,0.002011663746088743,0.19575706124305725
216_img_.png,0.002088008914142847,0.23054032027721405
217_img_.png,0.0017774139996618032,0.2027091532945633
219_img_.png,0.0032701725140213966,0.3813864588737488
220_img_.png,0.0024108928628265858,0.25296932458877563
221_img_.png,0.00269835046492517,0.5482057332992554
222_img_.png,0.0006172230932861567,0.34690532088279724
223_img_.png,0.002047422342002392,0.20974181592464447
224_img_.png,0.0019539655186235905,0.19015485048294067
225_img_.png,0.011592075228691101,0.45039063692092896
226_img_.png,0.0015145777724683285,0.138978511095047
227_img_.png,0.0025656037032604218,0.3601036071777344
228_img_.png,0.0021321605890989304,0.4482269287109375
229_img_.png,0.0009374379878863692,0.4039025902748108
22_img_.png,0.0013706283643841743,0.15977439284324646
230_img_.png,0.0026453391183167696,0.2752822935581207
231_img_.png,0.0013422798365354538,0.11883755028247833
232_img_.png,0.0016582634998485446,0.15025192499160767
233_img_.png,0.001712897210381925,0.1715298891067505
234_img_.png,0.002289281692355871,0.22461605072021484
236_img_.png,0.0017643870087340474,0.1720808744430542
238_img_.png,0.0012140637263655663,0.12950968742370605
23_img_.png,0.001785531174391508,0.2375277876853943
240_img_.png,0.0008899641688913107,0.44371283054351807
241_img_.png,0.0011976304231211543,0.10531003028154373
242_img_.png,0.0018504536710679531,0.14931230247020721
243_img_.png,0.0015686098486185074,0.13152067363262177
244_img_.png,0.007747329771518707,0.3667795658111572
245_img_.png,0.0015027369372546673,0.13273626565933228
246_img_.png,0.0020334317814558744,0.42562392354011536
247_img_.png,0.0019032740965485573,0.20082738995552063
248_img_.png,0.0009324765997007489,0.1258772611618042
24_img_.png,0.0011716436129063368,0.1716395914554596
251_img_.png,0.0022415323182940483,0.259624183177948
252_img_.png,0.0015372673515230417,0.16420912742614746
253_img_.png,0.002371539594605565,0.26287323236465454
2546.png,0.0013112443266436458,0.3343864977359772
254_img_.png,0.000841197557747364,0.11732451617717743
255_img_.png,0.0003204210661351681,0.31144171953201294
257_img_.png,0.0016691973432898521,0.22064734995365143
258_img_.png,0.0021500487346202135,0.3653845191001892
259_img_.png,0.003487098030745983,0.36125272512435913
25_img_.png,0.0012824197765439749,0.18627285957336426
260_img_.png,0.002648681867867708,0.3813369870185852
261_img_.png,0.0015956347342580557,0.14809764921665192
2629.png,0.0005392908351495862,0.33070623874664307
262_img_.png,0.001334529253654182,0.12847904860973358
263_img_.png,0.0016371887177228928,0.31668758392333984
265_img_.png,0.0012647159164771438,0.1394924521446228
266_img_.png,0.0017932698829099536,0.19447408616542816
2677.png,0.0007235494558699429,0.27236437797546387
267_img_.png,0.001165793975815177,0.1270056664943695
268_img_.png,0.0010188153246417642,0.2946072816848755
26_img_.png,0.0010242491262033582,0.15757498145103455
2701.png,0.0016210214234888554,0.4107876420021057
270_img_.png,0.0014032634207978845,0.18883761763572693
271_img_.png,0.0023276484571397305,0.31589275598526
272_img_.png,0.0010903622023761272,0.12990529835224152
273_img_.png,0.0013003655476495624,0.18421006202697754
274_img_.png,0.004190803971141577,0.3609481155872345
275_img_.png,0.002252527279779315,0.2777694761753082
276_img_.png,0.0011791271390393376,0.15191400051116943
2774.png,0.0006264912663027644,0.3322056233882904
277_img_.png,0.0016549192368984222,0.3606346845626831
2787.png,0.0005227069486863911,0.3291437029838562
278_img_.png,0.003885397221893072,0.43879735469818115
279_img_.png,0.0009100580355152488,0.46253126859664917
27_img_.png,0.0010948951821774244,0.14816275238990784
280_img_.png,0.0010895992163568735,0.12067225575447083
281_img_.png,0.0014134375378489494,0.14590932428836823
282_img_.png,0.013576794415712357,0.31131094694137573
284_img_.png,0.014949782751500607,0.3708341419696808
285_img_.png,0.001370710670016706,0.32502835988998413
287_img_.png,0.0021412274800240993,0.48259449005126953
2882.png,0.0008445172570645809,0.27097219228744507
288_img_.png,0.014014936983585358,0.35000476241111755
28_img_.png,0.0015113292029127479,0.42570459842681885
290_img_.png,0.022403493523597717,0.4062017798423767
292_img_.png,0.010948355309665203,0.3288668096065521
293_img_.png,0.02121616341173649,0.4939032793045044
294_img_.png,0.03030475042760372,0.45018333196640015
295_img_.png,0.016821352764964104,0.3533098101615906
296_img_.png,0.0010928353294730186,0.2652590870857239
2977.png,0.001023526187054813,0.3907402455806732
298_img_.png,0.002029848750680685,0.522314190864563
299_img_.png,0.007577826268970966,0.3050439953804016
29_img_.png,0.0013307956978678703,0.3273890018463135
2_img_.png,0.0023085307329893112,0.5534180402755737
3001.png,0.0009115576976910233,0.35379165410995483
300_img_.png,0.01376196090131998,0.44098037481307983
3015.png,0.0010735212126746774,0.35932454466819763
301_img_.png,0.008633031509816647,0.3095659911632538
302_img_.png,0.011718584224581718,0.35561004281044006
303_img_.png,0.013172535225749016,0.32555675506591797
304_img_.png,0.02310311794281006,0.35037851333618164
305_img_.png,0.013221216388046741,0.30981460213661194
306_img_.png,0.01304825209081173,0.4046028256416321
307_img_.png,0.010756729170680046,0.3217366933822632
30_img_.png,0.0015255233738571405,0.30740708112716675
31.png,0.0011589733185246587,0.36798930168151855
311_img_.png,0.014263493940234184,0.3189579248428345
312_img_.png,0.027460243552923203,0.4442824721336365
313_img_.png,0.01703772321343422,0.35474893450737
314_img_.png,0.011218173429369926,0.2791641354560852
315_img_.png,0.02608369290828705,0.42720675468444824
316_img_.png,0.016091082245111465,0.3586820960044861
317_img_.png,0.016944337636232376,0.3994549512863159
318_img_.png,0.02090827003121376,0.3510892987251282
3196.png,0.001042533083818853,0.3476898670196533
319_img_.png,0.014406252652406693,0.3960135579109192
3202.png,0.0009048391948454082,0.3417939841747284
320_img_.png,0.02845458872616291,0.44277244806289673
322_img_.png,0.019166916608810425,0.4107930064201355
323_img_.png,0.017689771950244904,0.5586070418357849
324_img_.png,0.024005863815546036,0.413056880235672
325_img_.png,0.02114225924015045,0.4457881450653076
326_img_.png,0.018771033734083176,0.42623817920684814
327_img_.png,0.014586296863853931,0.4173339009284973
328_img_.png,0.0010729532223194838,0.213106170296669
32_img_.png,0.0014784513041377068,0.3540579080581665
330_img_.png,0.005886198487132788,0.3750762939453125
332_img_.png,0.0150923952460289,0.5216214656829834
3330.png,0.001000883523374796,0.45265114307403564
334_img_.png,0.022721663117408752,0.39513733983039856
336_img_.png,0.018578538671135902,0.38711345195770264
337_img_.png,0.019841093569993973,0.38526785373687744
338_img_.png,0.02075798623263836,0.49145936965942383
340_img_.png,0.012909682467579842,0.3526979982852936
341_img_.png,0.01756323128938675,0.37508130073547363
342_img_.png,0.010285254567861557,0.22728008031845093
343_img_.png,0.015016984194517136,0.32009363174438477
345_img_.png,0.0002465610159561038,0.3346185088157654
346_img_.png,0.028528880327939987,0.32094085216522217
347_img_.png,0.014905577525496483,0.31392356753349304
348_img_.png,0.007846059277653694,0.2896537184715271
35.png,0.0013416532892733812,0.38692671060562134
350_img_.png,0.018582433462142944,0.3354296088218689
351_img_.png,0.023011567071080208,0.3529079258441925
353_img_.png,0.01770206168293953,0.27803975343704224
355_img_.png,0.011772995814681053,0.3816688060760498
356_img_.png,0.011371659114956856,0.3604910969734192
359_img_.png,0.023447664454579353,0.6343730688095093
360_img_.png,0.008988574147224426,0.370223730802536
361_img_.png,0.013208026997745037,0.441545695066452
362_img_.png,0.014003016985952854,0.5054133534431458
363_img_.png,0.012781129218637943,0.5810248851776123
364_img_.png,0.007811645045876503,0.5885066390037537
3650.png,0.0008510572370141745,0.28489625453948975
365_img_.png,0.0016082639340311289,0.39625418186187744
366_img_.png,0.026291880756616592,0.43080103397369385
367_img_.png,0.016197936609387398,0.3982011675834656
369_img_.png,0.0011439146474003792,0.33134233951568604
370_img_.png,0.0007466712268069386,0.2801385521888733
371_img_.png,0.00046748926979489625,0.2585972249507904
3728.png,0.0008065649308264256,0.24758173525333405
372_img_.png,0.0007890663109719753,0.16877058148384094
373_img_.png,0.0002079211117234081,0.3268098831176758
374_img_.png,0.0002158479910576716,0.2848648130893707
375_img_.png,0.0009144892683252692,0.3469488322734833
376_img_.png,0.0009750613244250417,0.29885387420654297
377_img_.png,0.000502471870277077,0.22344300150871277
378_img_.png,0.0008780629141256213,0.25257739424705505
379_img_.png,0.0007115662447176874,0.2726423740386963
37_img_.png,0.0027671284042298794,0.34433698654174805
380_img_.png,0.00029364347574301064,0.22097648680210114
381_img_.png,0.0011947776656597853,0.28835365176200867
382_img_.png,0.0028659068048000336,0.1870960295200348
383_img_.png,0.0005395195912569761,0.23856082558631897
384_img_.png,0.0004840213805437088,0.3194080591201782
385_img_.png,0.0006298510706983507,0.2548041343688965
386_img_.png,0.0010405933717265725,0.2812550663948059
387_img_.png,0.0008103817235678434,0.1962517499923706
389_img_.png,0.0006790374172851443,0.3248888850212097
391_img_.png,0.00016165325359907,0.29305338859558105
3925.png,0.0004165873979218304,0.2316325306892395
392_img_.png,0.001345041673630476,0.44799625873565674
393_img_.png,0.0009157086024060845,0.3031991422176361
3947.png,0.0006249981233850121,0.28428396582603455
394_img_.png,0.001493867952376604,0.2974208891391754
395_img_.png,0.003053976921364665,0.37149566411972046
39_img_.png,0.0022878539748489857,0.4581666588783264
3_img_.png,0.0015160876791924238,0.4403177499771118
4.png,0.0010715842945501208,0.3823251724243164
400_img_.png,0.003622874151915312,0.478744238615036
401_img_.png,0.0007137843640521169,0.31630533933639526
402_img_.png,0.0031186770647764206,0.33727702498435974
403_img_.png,0.0010536238551139832,0.4211689829826355
404_img_.png,0.0022704259026795626,0.3285033106803894
405_img_.png,0.000932229682803154,0.24388645589351654
406_img_.png,0.001345807104371488,0.26199063658714294
4070.png,0.00040742632700130343,0.22094279527664185
407_img_.png,0.0014512897469103336,0.3282904028892517
408_img_.png,0.0027040457352995872,0.32301008701324463
409_img_.png,0.0016283682780340314,0.37470144033432007
410_img_.png,0.0016189580783247948,0.3865451216697693
411_img_.png,0.0015046198386698961,0.41246023774147034
412_img_.png,0.003157957922667265,0.32251906394958496
413_img_.png,0.005966946016997099,0.4601391553878784
415_img_.png,0.0008978591649793088,0.25139319896698
416_img_.png,0.0012143257772549987,0.2997743487358093
417_img_.png,0.002741326577961445,0.30301934480667114
418_img_.png,0.0030189184471964836,0.3505884110927582
419_img_.png,0.002562840934842825,0.5443264245986938
41_img_.png,0.004110116511583328,0.34538206458091736
420_img_.png,0.0028807478956878185,0.5336467623710632
421_img_.png,0.026047194376587868,0.5563890337944031
422_img_.png,0.0018815331859514117,0.4167672395706177
423_img_.png,0.0018706665141507983,0.45496681332588196
424_img_.png,0.006579252891242504,0.4244699478149414
425_img_.png,0.0010794035624712706,0.3674626052379608
428_img_.png,0.0032521886751055717,0.42172685265541077
429_img_.png,0.0008533953223377466,0.2924272418022156
42_img_.png,0.0015438576228916645,0.43186283111572266
432_img_.png,0.0007437369786202908,0.19140154123306274
433_img_.png,0.0026037590578198433,0.3479945659637451
435_img_.png,0.000334480544552207,0.4359634220600128
436_img_.png,0.0028819027356803417,0.3865899443626404
437_img_.png,0.0010265131713822484,0.27632319927215576
438_img_.png,0.000869463081471622,0.4055550694465637
439_img_.png,0.00039470818592235446,0.30168887972831726
43_img_.png,0.0016411063261330128,0.4553571343421936
440_img_.png,0.00022700228146277368,0.31134337186813354
441_img_.png,0.0003534870338626206,0.31689146161079407
442_img_.png,0.00314498133957386,0.29635918140411377
443_img_.png,0.002296803519129753,0.3409345746040344
444_img_.png,0.0016379040898755193,0.26494336128234863
445_img_.png,0.0006161022465676069,0.30703073740005493
446_img_.png,0.0008723720675334334,0.4089218080043793
447_img_.png,0.001085288473404944,0.2189083993434906
448_img_.png,0.001426048344001174,0.4634615480899811
449_img_.png,0.0033865123987197876,0.4280567467212677
44_img_.png,0.003595228772610426,0.4382714331150055
450_img_.png,0.0019852500408887863,0.3777061104774475
451_img_.png,0.0032294197008013725,0.37831002473831177
452_img_.png,0.007498668506741524,0.4069734811782837
453_img_.png,0.0014135472010821104,0.26157069206237793
454_img_.png,0.0006748184678144753,0.2911638617515564
455_img_.png,0.0006386892055161297,0.313934862613678
457_img_.png,0.003305357415229082,0.24956634640693665
458_img_.png,0.0013324288884177804,0.2499936819076538
459_img_.png,0.0012899828143417835,0.4582436680793762
45_img_.png,0.0006118487799540162,0.28455430269241333
460_img_.png,0.01875757798552513,0.4146806597709656
461_img_.png,0.000854991958476603,0.4641677141189575
462_img_.png,0.0030946056358516216,0.4440761208534241
463_img_.png,0.008173802867531776,0.35190892219543457
464_img_.png,0.0007084168028086424,0.42789173126220703
465_img_.png,0.0010399653110653162,0.33785706758499146
466_img_.png,0.009279553778469563,0.32140251994132996
467_img_.png,0.0014860723167657852,0.2599593698978424
468_img_.png,0.0017780044581741095,0.46841341257095337
469_img_.png,0.0004602526023518294,0.17678746581077576
46_img_.png,0.002806316828355193,0.4608505368232727
470_img_.png,6.173463771119714e-05,0.28967756032943726
471_img_.png,0.0024836487136781216,0.23124566674232483
472_img_.png,0.0036875754594802856,0.2837328016757965
473_img_.png,0.002066322136670351,0.4246848225593567
476_img_.png,0.0046496340073645115,0.19664153456687927
477_img_.png,0.001200629398226738,0.2251676321029663
478_img_.png,0.002104085637256503,0.36941462755203247
479_img_.png,0.0004733474925160408,0.13646049797534943
480_img_.png,0.0009398479014635086,0.27946797013282776
481_img_.png,0.0014772769063711166,0.2710937559604645
482_img_.png,0.0032489027362316847,0.38928961753845215
483_img_.png,0.00402289442718029,0.49340152740478516
484_img_.png,0.0016909569967538118,0.27922335267066956
485_img_.png,0.00048072473146021366,0.2852887511253357
486_img_.png,0.0011186784831807017,0.26877737045288086
487_img_.png,0.0036553088575601578,0.362714946269989
488_img_.png,0.0011647881474345922,0.3628513813018799
489_img_.png,0.0007922424119897187,0.3238036334514618
48_img_.png,0.0019426100188866258,0.3384861648082733
490_img_.png,0.0016639498062431812,0.32494840025901794
491_img_.png,0.0018219288904219866,0.3201993405818939
492_img_.png,0.0015624037478119135,0.24300917983055115
493_img_.png,0.0006565774674527347,0.2145959734916687
494_img_.png,0.0007223585853353143,0.2903369069099426
495_img_.png,0.007758753839880228,0.3235471248626709
496_img_.png,0.0020881888922303915,0.33471351861953735
497_img_.png,0.002808391349390149,0.3489046096801758
498_img_.png,0.0007952987216413021,0.3699246644973755
499_img_.png,0.0019053930882364511,0.44494712352752686
49_img_.png,0.0014492440968751907,0.4272879958152771
4_img_.png,0.0028941123746335506,0.3050059676170349
501_img_.png,0.00042915070662274957,0.2464926540851593
502_img_.png,0.000624176871497184,0.2795924246311188
503_img_.png,0.00043459743028506637,0.30419373512268066
504_img_.png,0.0005970840575173497,0.22974815964698792
505_img_.png,0.00045337737537920475,0.24757419526576996
506_img_.png,0.0012823436409235,0.44205743074417114
507_img_.png,0.0009399988921359181,0.4197638928890228
508_img_.png,0.0012444701278582215,0.2652808725833893
509_img_.png,0.001043152529746294,0.2601655423641205
50_img_.png,0.0018199023324996233,0.3582334518432617
510_img_.png,0.0006309309974312782,0.3327416777610779
511_img_.png,0.0014230471570044756,0.47477734088897705
512_img_.png,0.0014059460954740644,0.31738409399986267
513_img_.png,0.0013729624915868044,0.3474854826927185
515_img_.png,0.0004241865244694054,0.34035855531692505
516_img_.png,0.002228825818747282,0.2915663421154022
517_img_.png,0.007570318412035704,0.4480651617050171
518_img_.png,0.001293886685743928,0.28872543573379517
519_img_.png,0.001529246219433844,0.4308629333972931
51_img_.png,0.0021861190907657146,0.3143921494483948
524_img_.png,0.0011101666605100036,0.4291455149650574
526_img_.png,0.0015521736349910498,0.29852715134620667
527_img_.png,0.001188211259432137,0.287161648273468
528_img_.png,0.0012185927480459213,0.32817161083221436
52_img_.png,0.0025482922792434692,0.32990729808807373
530_img_.png,0.0025579826906323433,0.3635793924331665
531_img_.png,0.0007005427614785731,0.3025628328323364
532_img_.png,0.0017291635740548372,0.39226293563842773
533_img_.png,0.0017800434725359082,0.4183768630027771
534_img_.png,0.0007397538283839822,0.25069501996040344
535_img_.png,0.0010620782850310206,0.38511425256729126
536_img_.png,0.004127618856728077,0.3047817349433899
537_img_.png,0.004350867588073015,0.2979646623134613
538_img_.png,0.0029900597874075174,0.30309945344924927
539.png,0.0009680328657850623,0.3798871636390686
539_img_.png,0.006367369554936886,0.39474865794181824
53_img_.png,0.003909597638994455,0.35865938663482666
540_img_.png,0.003321815747767687,0.31508076190948486
541_img_.png,0.0037135134916752577,0.3163713216781616
542_img_.png,0.004960740450769663,0.3250070810317993
543_img_.png,0.0036951592192053795,0.3275868892669678
544_img_.png,0.0012628281256183982,0.20707163214683533
545_img_.png,0.0011657227296382189,0.17816749215126038
546_img_.png,0.0033095250837504864,0.29651790857315063
547_img_.png,0.000872880918905139,0.3341580331325531
549_img_.png,0.001497425022535026,0.20241603255271912
550_img_.png,0.0032269665971398354,0.27972689270973206
551_img_.png,0.0045719933696091175,0.31259292364120483
552_img_.png,0.0034035081043839455,0.2695682942867279
554_img_.png,0.004064642358571291,0.30724141001701355
5554.png,0.000919018522836268,0.32588857412338257
555_img_.png,0.0033717297483235598,0.33562636375427246
556_img_.png,0.004423195496201515,0.3793903589248657
557.png,0.0010336700361222029,0.2991614043712616
557_img_.png,0.003522631246596575,0.29809996485710144
558_img_.png,0.0032269665971398354,0.27972689270973206
559.png,0.0009683130774646997,0.2977185547351837
55_img_.png,0.003197519574314356,0.3581397235393524
560_img_.png,0.0033639047760516405,0.27659666538238525
561_img_.png,0.002642969600856304,0.22173136472702026
562_img_.png,0.002051150891929865,0.3047083616256714
563.png,0.000695554306730628,0.2658252418041229
563_img_.png,0.0015777322696521878,0.22179988026618958
564_img_.png,0.0011305718217045069,0.23746775090694427
566_img_.png,0.0018269614083692431,0.23949173092842102
567.png,0.0006800886476412416,0.2533760964870453
567_img_.png,0.0009102172334678471,0.15440219640731812
568_img_.png,0.0009228759445250034,0.1445695459842682
569_img_.png,0.0016088980482891202,0.26809924840927124
56_img_.png,0.001823764992877841,0.2758338451385498
570_img_.png,0.002727453364059329,0.2768372893333435
571_img_.png,0.0028510848060250282,0.3355022072792053
572_img_.png,0.0019817035645246506,0.2333027422428131
573_img_.png,0.0013089923886582255,0.16720977425575256
574_img_.png,0.0010859749745577574,0.3316095173358917
575_img_.png,0.002179821953177452,0.2488766312599182
576_img_.png,0.00258416635915637,0.23989927768707275
577_img_.png,0.0011336735915392637,0.24353288114070892
578_img_.png,0.002447023754939437,0.2891780138015747
579_img_.png,0.0016802551690489054,0.24109233915805817
57_img_.png,0.004098017234355211,0.461523175239563
580_img_.png,0.0011401697993278503,0.23586398363113403
5818.png,0.0005587359191849828,0.2469329833984375
581_img_.png,0.0014391412260010839,0.2969268560409546
582_img_.png,0.001822923542931676,0.2717360854148865
5830.png,0.00037239366793073714,0.22978997230529785
583_img_.png,0.004579651635140181,0.29988038539886475
584_img_.png,0.0020373635925352573,0.3288179039955139
585_img_.png,0.0029674889519810677,0.301964670419693
586_img_.png,0.00349318771623075,0.2763301134109497
587_img_.png,0.002866011578589678,0.278441846370697
588_img_.png,0.0027570559177547693,0.2784348726272583
589_img_.png,0.00154008693061769,0.20302894711494446
58_img_.png,0.00226448941975832,0.3147507309913635
590_img_.png,0.0019434625282883644,0.24221348762512207
591_img_.png,0.002679156605154276,0.3205537796020508
592_img_.png,0.0015690566506236792,0.2454187273979187
593_img_.png,0.00246786093339324,0.28351956605911255
594_img_.png,0.0030673020519316196,0.3001231551170349
595_img_.png,0.002736189868301153,0.28832611441612244
596_img_.png,0.002410821383818984,0.2516932189464569
597_img_.png,0.0022701602429151535,0.3074483275413513
598.png,0.001489414949901402,0.33629393577575684
598_img_.png,0.0021247249096632004,0.2660515308380127
599_img_.png,0.002050956478342414,0.23476818203926086
59_img_.png,0.003968684934079647,0.42510488629341125
600_img_.png,0.0024551539681851864,0.2235814929008484
601_img_.png,0.0025454466231167316,0.21500885486602783
602_img_.png,0.0023212344385683537,0.26101383566856384
603_img_.png,0.002897056518122554,0.30653801560401917
604_img_.png,0.0026786429807543755,0.32441872358322144
605_img_.png,0.0027958345599472523,0.2895621061325073
6062.png,0.00193775724619627,0.3565068244934082
606_img_.png,0.00255276495590806,0.2337798774242401
607_img_.png,0.0012570611434057355,0.27819517254829407
6082.png,0.000807994685601443,0.29924821853637695
608_img_.png,0.0014164389576762915,0.1880798041820526
609_img_.png,0.002617731224745512,0.2816876173019409
